"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23178","Clue scroll (hard)","","23178","False","","False","A clue!","/Game/Textures/Items/T_ClueScrollHard.T_ClueScrollHard",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23179","Clue scroll (hard)","","23179","False","","False","A clue!","/Game/Textures/Items/T_ClueScrollHard.T_ClueScrollHard",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23180","Clue scroll (hard)","","23180","False","","False","A clue!","/Game/Textures/Items/T_ClueScrollHard.T_ClueScrollHard",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23181","Clue scroll (hard)","","23181","False","","False","A clue!","/Game/Textures/Items/T_ClueScrollHard.T_ClueScrollHard",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23182","Clue scroll (beginner)","","23182","False","","False","Hopefully leads to treasure.","/Game/Textures/Items/T_ClueScrollBeginner.T_ClueScrollBeginner",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23183","Strange device","","23183","False","","False","You can sense strange powers emanating from it.","/Game/Textures/Items/T_StrangeDevice.T_StrangeDevice",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23184","Mimic","","23184","False","","False","Oh great, it's a casket that's come to life.","/Game/Textures/Items/T_Mimic.T_Mimic",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23185","Ring of 3rd age","","23185","True","","False","Makes you look like something really old, for those moments when you want that.","/Game/Textures/Items/T_RingOf3RdAge.T_RingOf3RdAge",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23187","Ring of 3rd age","","23187","False","","False","Makes you look like something really old, for those moments when you want that.","/Game/Textures/Items/T_RingOf3RdAge.T_RingOf3RdAge",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23188","Guthix d'hide shield","","23188","True","","False","Guthix blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_GuthixDhideShield.T_GuthixDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23190","Guthix d'hide shield","","23190","False","","False","Guthix blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_GuthixDhideShield.T_GuthixDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23191","Saradomin d'hide shield","","23191","True","","False","Saradomin blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_SaradominDhideShield.T_SaradominDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23193","Saradomin d'hide shield","","23193","False","","False","Saradomin blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_SaradominDhideShield.T_SaradominDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23194","Zamorak d'hide shield","","23194","True","","False","Zamorak blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_ZamorakDhideShield.T_ZamorakDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23196","Zamorak d'hide shield","","23196","False","","False","Zamorak blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_ZamorakDhideShield.T_ZamorakDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23197","Ancient d'hide shield","","23197","True","","False","Ancient blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_AncientDhideShield.T_AncientDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23199","Ancient d'hide shield","","23199","False","","False","Ancient blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_AncientDhideShield.T_AncientDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23200","Armadyl d'hide shield","","23200","True","","False","Armadyl blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_ArmadylDhideShield.T_ArmadylDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23202","Armadyl d'hide shield","","23202","False","","False","Armadyl blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_ArmadylDhideShield.T_ArmadylDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23203","Bandos d'hide shield","","23203","True","","False","Bandos blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_BandosDhideShield.T_BandosDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23205","Bandos d'hide shield","","23205","False","","False","Bandos blessed wooden shield covered in dragon leather.","/Game/Textures/Items/T_BandosDhideShield.T_BandosDhideShield",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23206","Dual sai","","23206","True","","False","A pair of aggressive Sai.","/Game/Textures/Items/T_DualSai.T_DualSai",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23208","Dual sai","","23208","False","","False","A pair of aggressive Sai.","/Game/Textures/Items/T_DualSai.T_DualSai",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23209","Rune platebody (h1)","","23209","True","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH1.T_RunePlatebodyH1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23211","Rune platebody (h1)","","23211","False","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH1.T_RunePlatebodyH1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23212","Rune platebody (h2)","","23212","True","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH2.T_RunePlatebodyH2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23214","Rune platebody (h2)","","23214","False","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH2.T_RunePlatebodyH2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23215","Rune platebody (h3)","","23215","True","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH3.T_RunePlatebodyH3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23217","Rune platebody (h3)","","23217","False","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH3.T_RunePlatebodyH3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23218","Rune platebody (h4)","","23218","True","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH4.T_RunePlatebodyH4",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23220","Rune platebody (h4)","","23220","False","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH4.T_RunePlatebodyH4",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23221","Rune platebody (h5)","","23221","True","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH5.T_RunePlatebodyH5",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23223","Rune platebody (h5)","","23223","False","","False","Provides excellent protection with a heraldic design.","/Game/Textures/Items/T_RunePlatebodyH5.T_RunePlatebodyH5",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23224","Thieving bag","","23224","True","","False","A good place to store your stolen goods.","/Game/Textures/Items/T_ThievingBag.T_ThievingBag",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23226","Thieving bag","","23226","False","","False","A good place to store your stolen goods.","/Game/Textures/Items/T_ThievingBag.T_ThievingBag",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23227","Rune defender ornament kit","","23227","False","","False","Use on the rune defender to trim it with gold.","/Game/Textures/Items/T_RuneDefenderOrnamentKit.T_RuneDefenderOrnamentKit",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23229","Rune defender ornament kit","","23229","False","","False","Use on the rune defender to trim it with gold.","/Game/Textures/Items/T_RuneDefenderOrnamentKit.T_RuneDefenderOrnamentKit",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23230","Rune defender (t)","","23230","True","","False","A defensive weapon trimmed with gold.","/Game/Textures/Items/T_RuneDefenderT.T_RuneDefenderT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23231","Rune defender (t)","","23231","False","","False","A defensive weapon trimmed with gold.","/Game/Textures/Items/T_RuneDefenderT.T_RuneDefenderT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23232","Tzhaar-ket-om ornament kit","","23232","False","","False","Use on the TzHaar-ket-om to trim and spike it.","/Game/Textures/Items/T_TzhaarketomOrnamentKit.T_TzhaarketomOrnamentKit",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23234","Tzhaar-ket-om ornament kit","","23234","False","","False","Use on the TzHaar-ket-om to trim and spike it.","/Game/Textures/Items/T_TzhaarketomOrnamentKit.T_TzhaarketomOrnamentKit",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23235","Tzhaar-ket-om (t)","","23235","True","","False","A maul of obsidian with trim and spikes.","/Game/Textures/Items/T_TzhaarketomT.T_TzhaarketomT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23236","Tzhaar-ket-om (t)","","23236","False","","False","A maul of obsidian with trim and spikes.","/Game/Textures/Items/T_TzhaarketomT.T_TzhaarketomT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23237","Berserker necklace ornament kit","","23237","False","","False","Use on the Berserker necklace to make it look fancier!","/Game/Textures/Items/T_BerserkerNecklaceOrnamentKit.T_BerserkerNecklaceOrnamentKit",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23239","Berserker necklace ornament kit","","23239","False","","False","Use on the Berserker necklace to make it look fancier!","/Game/Textures/Items/T_BerserkerNecklaceOrnamentKit.T_BerserkerNecklaceOrnamentKit",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23240","Berserker necklace (or)","","23240","True","","False","Makes obsidian weapons even stronger and has a nice glow to boot!","/Game/Textures/Items/T_BerserkerNecklaceOr.T_BerserkerNecklaceOr",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23241","Berserker necklace (or)","","23241","False","","False","Makes obsidian weapons even stronger and has a nice glow to boot!","/Game/Textures/Items/T_BerserkerNecklaceOr.T_BerserkerNecklaceOr",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23242","3rd age plateskirt","","23242","True","","False","Fabulously ancient armour beaten from magical silver.","/Game/Textures/Items/T_3RdAgePlateskirt.T_3RdAgePlateskirt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23244","3rd age plateskirt","","23244","False","","False","Fabulously ancient armour beaten from magical silver.","/Game/Textures/Items/T_3RdAgePlateskirt.T_3RdAgePlateskirt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23245","Reward casket (beginner)","","23245","False","","True","I hope this was easy loot.","/Game/Textures/Items/T_RewardCasketBeginner.T_RewardCasketBeginner",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23246","Fremennik kilt","","23246","True","","False","A kilt worn by the mightiest of Fremennik warriors.","/Game/Textures/Items/T_FremennikKilt.T_FremennikKilt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23248","Fremennik kilt","","23248","False","","False","A kilt worn by the mightiest of Fremennik warriors.","/Game/Textures/Items/T_FremennikKilt.T_FremennikKilt",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23249","Rangers' tights","","23249","True","","False","Lightweight legwear ideal for rangers.","/Game/Textures/Items/T_RangersTights.T_RangersTights",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23251","Rangers' tights","","23251","False","","False","Lightweight legwear ideal for rangers.","/Game/Textures/Items/T_RangersTights.T_RangersTights",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23252","Giant boot","","23252","True","","False","Worn on head. Warning: Smelly.","/Game/Textures/Items/T_GiantBoot.T_GiantBoot",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23254","Giant boot","","23254","False","","False","Worn on head. Warning: Smelly.","/Game/Textures/Items/T_GiantBoot.T_GiantBoot",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23255","Uri's hat","","23255","True","","False","This is top secret comrade...","/Game/Textures/Items/T_UrisHat.T_UrisHat",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23257","Uri's hat","","23257","False","","False","This is top secret comrade...","/Game/Textures/Items/T_UrisHat.T_UrisHat",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23258","Gilded coif","","23258","True","","False","Made with 100% golden dragonhide.","/Game/Textures/Items/T_GildedCoif.T_GildedCoif",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23260","Gilded coif","","23260","False","","False","Made with 100% golden dragonhide.","/Game/Textures/Items/T_GildedCoif.T_GildedCoif",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23261","Gilded d'hide vambraces","","23261","True","","False","Made with 100% golden dragonhide.","/Game/Textures/Items/T_GildedDhideVambraces.T_GildedDhideVambraces",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23263","Gilded d'hide vambraces","","23263","False","","False","Made with 100% golden dragonhide.","/Game/Textures/Items/T_GildedDhideVambraces.T_GildedDhideVambraces",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23264","Gilded d'hide body","","23264","True","","False","Made with 100% golden dragonhide.","/Game/Textures/Items/T_GildedDhideBody.T_GildedDhideBody",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23266","Gilded d'hide body","","23266","False","","False","Made with 100% golden dragonhide.","/Game/Textures/Items/T_GildedDhideBody.T_GildedDhideBody",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23267","Gilded d'hide chaps","","23267","True","","False","Made with 100% golden dragonhide.","/Game/Textures/Items/T_GildedDhideChaps.T_GildedDhideChaps",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23269","Gilded d'hide chaps","","23269","False","","False","Made with 100% golden dragonhide.","/Game/Textures/Items/T_GildedDhideChaps.T_GildedDhideChaps",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23270","Adamant dragon mask","","23270","True","","False","Do I look scary?","/Game/Textures/Items/T_AdamantDragonMask.T_AdamantDragonMask",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23272","Adamant dragon mask","","23272","False","","False","Do I look scary?","/Game/Textures/Items/T_AdamantDragonMask.T_AdamantDragonMask",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23273","Rune dragon mask","","23273","True","","False","Do I look scary?","/Game/Textures/Items/T_RuneDragonMask.T_RuneDragonMask",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23275","Rune dragon mask","","23275","False","","False","Do I look scary?","/Game/Textures/Items/T_RuneDragonMask.T_RuneDragonMask",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23276","Gilded pickaxe","","23276","True","","False","Used for mining and very stylish.","/Game/Textures/Items/T_GildedPickaxe.T_GildedPickaxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23278","Gilded pickaxe","","23278","False","","False","Used for mining and very stylish.","/Game/Textures/Items/T_GildedPickaxe.T_GildedPickaxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23279","Gilded axe","","23279","True","","False","A powerful axe.","/Game/Textures/Items/T_GildedAxe.T_GildedAxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23281","Gilded axe","","23281","False","","False","A powerful axe.","/Game/Textures/Items/T_GildedAxe.T_GildedAxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23282","Gilded spade","","23282","True","","False","Oh, I'm a gold digger?","/Game/Textures/Items/T_GildedSpade.T_GildedSpade",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23284","Gilded spade","","23284","False","","False","Oh, I'm a gold digger?","/Game/Textures/Items/T_GildedSpade.T_GildedSpade",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23285","Mole slippers","","23285","True","","False","Cute mole slippers.","/Game/Textures/Items/T_MoleSlippers.T_MoleSlippers",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23287","Mole slippers","","23287","False","","False","Cute mole slippers.","/Game/Textures/Items/T_MoleSlippers.T_MoleSlippers",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23288","Frog slippers","","23288","True","","False","Cute frog slippers.","/Game/Textures/Items/T_FrogSlippers.T_FrogSlippers",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23290","Frog slippers","","23290","False","","False","Cute frog slippers.","/Game/Textures/Items/T_FrogSlippers.T_FrogSlippers",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23291","Bear feet","","23291","True","","False","Vicious bear slippers.","/Game/Textures/Items/T_BearFeet.T_BearFeet",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23293","Bear feet","","23293","False","","False","Vicious bear slippers.","/Game/Textures/Items/T_BearFeet.T_BearFeet",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23294","Demon feet","","23294","True","","False","Vicious demon slippers.","/Game/Textures/Items/T_DemonFeet.T_DemonFeet",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23296","Demon feet","","23296","False","","False","Vicious demon slippers.","/Game/Textures/Items/T_DemonFeet.T_DemonFeet",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23297","Jester cape","","23297","True","","False","A jester cape.","/Game/Textures/Items/T_JesterCape.T_JesterCape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23299","Jester cape","","23299","False","","False","A jester cape.","/Game/Textures/Items/T_JesterCape.T_JesterCape",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23300","Shoulder parrot","","23300","True","","False","Polly want a cracker?","/Game/Textures/Items/T_ShoulderParrot.T_ShoulderParrot",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23302","Shoulder parrot","","23302","False","","False","Polly want a cracker?","/Game/Textures/Items/T_ShoulderParrot.T_ShoulderParrot",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23303","Monk's robe top (t)","","23303","True","","False","I feel the gods don't enjoy my materialistic obsessions.","/Game/Textures/Items/T_MonksRobeTopT.T_MonksRobeTopT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23305","Monk's robe top (t)","","23305","False","","False","I feel the gods don't enjoy my materialistic obsessions.","/Game/Textures/Items/T_MonksRobeTopT.T_MonksRobeTopT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23306","Monk's robe (t)","","23306","True","","False","I feel the gods don't enjoy my materialistic obsessions.","/Game/Textures/Items/T_MonksRobeT.T_MonksRobeT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23308","Monk's robe (t)","","23308","False","","False","I feel the gods don't enjoy my materialistic obsessions.","/Game/Textures/Items/T_MonksRobeT.T_MonksRobeT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23309","Amulet of defence (t)","","23309","True","","False","An enchanted emerald amulet of protection that looks good.","/Game/Textures/Items/T_AmuletOfDefenceT.T_AmuletOfDefenceT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23311","Amulet of defence (t)","","23311","False","","False","An enchanted emerald amulet of protection that looks good.","/Game/Textures/Items/T_AmuletOfDefenceT.T_AmuletOfDefenceT",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23312","Sandwich lady hat","","23312","True","","False","A hat worn by a sandwich lady.","/Game/Textures/Items/T_SandwichLadyHat.T_SandwichLadyHat",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23314","Sandwich lady hat","","23314","False","","False","A hat worn by a sandwich lady.","/Game/Textures/Items/T_SandwichLadyHat.T_SandwichLadyHat",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23315","Sandwich lady top","","23315","True","","False","A top worn by a sandwich lady.","/Game/Textures/Items/T_SandwichLadyTop.T_SandwichLadyTop",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23317","Sandwich lady top","","23317","False","","False","A top worn by a sandwich lady.","/Game/Textures/Items/T_SandwichLadyTop.T_SandwichLadyTop",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23318","Sandwich lady bottom","","23318","True","","False","Bottoms worn by a sandwich lady.","/Game/Textures/Items/T_SandwichLadyBottom.T_SandwichLadyBottom",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23320","Sandwich lady bottom","","23320","False","","False","Bottoms worn by a sandwich lady.","/Game/Textures/Items/T_SandwichLadyBottom.T_SandwichLadyBottom",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23321","Rune scimitar ornament kit (guthix)","","23321","False","","False","Use on a rune scimitar to make it look fancier!","/Game/Textures/Items/T_RuneScimitarOrnamentKitGuthix.T_RuneScimitarOrnamentKitGuthix",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23323","Rune scimitar ornament kit (guthix)","","23323","False","","False","Use on a rune scimitar to make it look fancier!","/Game/Textures/Items/T_RuneScimitarOrnamentKitGuthix.T_RuneScimitarOrnamentKitGuthix",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23324","Rune scimitar ornament kit (saradomin)","","23324","False","","False","Use on a rune scimitar to make it look fancier!","/Game/Textures/Items/T_RuneScimitarOrnamentKitSaradomin.T_RuneScimitarOrnamentKitSaradomin",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23326","Rune scimitar ornament kit (saradomin)","","23326","False","","False","Use on a rune scimitar to make it look fancier!","/Game/Textures/Items/T_RuneScimitarOrnamentKitSaradomin.T_RuneScimitarOrnamentKitSaradomin",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23327","Rune scimitar ornament kit (zamorak)","","23327","False","","False","Use on a rune scimitar to make it look fancier!","/Game/Textures/Items/T_RuneScimitarOrnamentKitZamorak.T_RuneScimitarOrnamentKitZamorak",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23329","Rune scimitar ornament kit (zamorak)","","23329","False","","False","Use on a rune scimitar to make it look fancier!","/Game/Textures/Items/T_RuneScimitarOrnamentKitZamorak.T_RuneScimitarOrnamentKitZamorak",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23330","Rune scimitar","","23330","True","","False","A vicious, curved sword.","/Game/Textures/Items/T_RuneScimitar.T_RuneScimitar",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23331","Rune scimitar","","23331","False","","False","A vicious, curved sword.","/Game/Textures/Items/T_RuneScimitar.T_RuneScimitar",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23332","Rune scimitar","","23332","True","","False","A vicious, curved sword.","/Game/Textures/Items/T_RuneScimitar.T_RuneScimitar",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23333","Rune scimitar","","23333","False","","False","A vicious, curved sword.","/Game/Textures/Items/T_RuneScimitar.T_RuneScimitar",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23334","Rune scimitar","","23334","True","","False","A vicious, curved sword.","/Game/Textures/Items/T_RuneScimitar.T_RuneScimitar",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23335","Rune scimitar","","23335","False","","False","A vicious, curved sword.","/Game/Textures/Items/T_RuneScimitar.T_RuneScimitar",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23336","3rd age druidic robe top","","23336","True","","False","A fabulously ancient woven robe top as worn by the druids of old.","/Game/Textures/Items/T_3RdAgeDruidicRobeTop.T_3RdAgeDruidicRobeTop",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23338","3rd age druidic robe top","","23338","False","","False","A fabulously ancient woven robe top as worn by the druids of old.","/Game/Textures/Items/T_3RdAgeDruidicRobeTop.T_3RdAgeDruidicRobeTop",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23339","3rd age druidic robe bottoms","","23339","True","","False","A fabulously ancient woven robe as worn by the druids of old.","/Game/Textures/Items/T_3RdAgeDruidicRobeBottoms.T_3RdAgeDruidicRobeBottoms",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23341","3rd age druidic robe bottoms","","23341","False","","False","A fabulously ancient woven robe as worn by the druids of old.","/Game/Textures/Items/T_3RdAgeDruidicRobeBottoms.T_3RdAgeDruidicRobeBottoms",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"23342","3rd age druidic staff","","23342","True","","False","A fabulously ancient gnarled staff as used by the druids of old.","/Game/Textures/Items/T_3RdAgeDruidicStaff.T_3RdAgeDruidicStaff",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
